"ID","Group","Crim","Indirect","Reward","Susp","DirectCode","IndirectCode"
"1354",1,1,1,1,2,"1.2","0.5"
"1354",1,1,1,1,2,"1.2","1.2"
"1355",1,1,0,1,0,"1.0","1.2"
"1355",1,1,0,1,0,"1.0","0.0"
"1356",2,1,0,1,2,"2.2","0.0"
"1356",2,1,0,1,2,"2.2","0.2"
"1357",2,4,1,4,5,"2.5","1.5"
"1358",2,4,0,4,5,"2.5","1.5"
"1358",2,4,0,4,5,"2.5","0.5"
"1360",2,1,0,1,1,"2.1","0.1"
"1362",1,4,0,4,3,"1.3","0.3"
"1363",1,4,1,4,3,"1.3","0.3"
"1364",1,4,0,4,3,"1.3","1.3"
"1364",1,4,0,4,3,"1.3","0.3"
"1366",1,2,0,2,2,"1.2","1.3"
"1366",1,2,0,2,2,"1.2","0.2"
"1367",1,3,1,3,4,"1.4","0.2"
"1367",1,3,1,3,4,"1.4","1.4"
"1368",1,4,0,4,3,"1.3","1.4"
"1369",1,2,0,2,0,"1.0","0.3"
"1370",1,1,0,1,2,"1.2","0.0"
"1370",1,1,0,1,2,"1.2","0.2"
"1371",1,1,0,1,1,"1.1","0.2"
"1371",1,1,0,1,1,"1.1","0.1"
"1372",1,2,0,2,2,"1.2","0.1"
"1372",1,2,0,2,2,"1.2","0.2"
"1373",2,2,1,2,2,"2.2","1.2"
"1374",2,1,0,1,1,"2.1","0.1"
"1377",1,1,1,1,2,"1.2","0.1"
"1378",1,2,0,2,2,"1.2","0.2"
"1379",1,4,1,4,5,"1.5","0.2"
"1380",2,3,1,3,2,"2.2","1.5"
"1380",2,3,1,3,2,"2.2","1.2"
"1381",2,2,1,2,4,"2.4","1.2"
"1382",1,1,0,1,2,"1.2","1.4"
"1382",1,1,0,1,2,"1.2","0.2"
"1383",1,4,0,4,6,"1.6","0.6"
"1384",1,3,0,3,3,"1.3","0.6"
"1385",1,1,1,1,3,"1.3","0.3"
"1385",1,1,1,1,3,"1.3","1.3"
"1386",1,4,1,4,5,"1.5","1.3"
"1386",1,4,1,4,5,"1.5","1.5"
"1387",1,3,0,3,1,"1.1","1.5"
"1387",1,3,0,3,1,"1.1","0.1"
"1388",1,3,0,3,3,"1.3","0.1"
"1388",1,3,0,3,3,"1.3","0.3"
"1389",2,1,1,1,2,"2.2","0.3"
"1389",2,1,1,1,2,"2.2","1.2"
"1390",2,4,1,4,6,"2.6","1.2"
"1391",2,3,1,3,3,"2.3","1.6"
"1391",2,3,1,3,3,"2.3","1.3"
"1392",2,3,0,3,3,"2.3","1.3"
"1392",2,3,0,3,3,"2.3","0.3"
"1393",1,3,0,3,3,"1.3","0.3"
"1393",1,3,0,3,3,"1.3","0.3"
"1394",1,1,0,1,2,"1.2","0.2"
"1395",1,3,0,3,2,"1.2","0.2"
"1395",1,3,0,3,2,"1.2","0.2"
"1397",1,1,1,1,2,"1.2","1.2"
"1399",1,4,1,4,4,"1.4","1.3"
"1399",1,4,1,4,4,"1.4","1.4"
"1401",1,4,0,4,6,"1.6","1.1"
"1401",1,4,0,4,6,"1.6","0.6"
"1402",1,4,0,4,3,"1.3","0.3"
"1403",2,2,1,2,2,"2.2","0.3"
"1403",2,2,1,2,2,"2.2","1.2"
"1404",1,1,1,1,0,"1.0","1.0"
"1405",1,2,1,2,2,"1.2","1.2"
"1406",1,1,1,1,2,"1.2","1.2"
"1407",2,4,1,4,5,"2.5","1.2"
"1407",2,4,1,4,5,"2.5","1.5"
"1408",1,2,0,2,3,"1.3","1.5"
"1408",1,2,0,2,3,"1.3","0.3"
"1409",1,3,0,3,1,"1.1","0.3"
"1409",1,3,0,3,1,"1.1","0.1"
"1410",1,4,1,4,4,"1.4","0.1"
"1412",1,3,0,3,1,"1.1","0.1"
"1413",1,3,1,3,3,"1.3","0.1"
"1414",2,3,1,3,5,"2.5","1.3"
"1414",2,3,1,3,5,"2.5","1.5"
"1415",1,1,1,1,1,"1.1","1.5"
"1415",1,1,1,1,1,"1.1","1.1"
"1416",1,2,1,2,3,"1.3","1.1"
"1416",1,2,1,2,3,"1.3","1.3"
"1417",1,4,0,4,5,"1.5","1.3"
"1417",1,4,0,4,5,"1.5","0.5"
"1418",1,2,1,2,2,"1.2","0.5"
"1419",2,3,0,3,3,"2.3","1.2"
"1419",2,3,0,3,3,"2.3","0.3"
"1420",1,4,1,4,4,"1.4","0.3"
"1422",2,1,1,1,1,"2.1","0.1"
"1422",2,1,1,1,1,"2.1","1.1"
"1423",1,1,0,1,0,"1.0","0.0"
"1424",1,2,0,2,2,"1.2","0.2"
"1425",1,4,0,4,3,"1.3","0.2"
"1425",1,4,0,4,3,"1.3","0.3"
"1426",1,2,0,2,2,"1.2","0.2"
"1427",1,1,0,1,0,"1.0","0.2"
"1429",1,4,0,4,3,"1.3","1.3"
"1429",1,4,0,4,3,"1.3","0.3"
"1430",1,2,1,2,2,"1.2","0.3"
"1430",1,2,1,2,2,"1.2","1.2"
"1431",2,1,0,1,2,"2.2","1.2"
"1431",2,1,0,1,2,"2.2","0.2"
"1432",1,4,0,4,2,"1.2","0.2"
"1432",1,4,0,4,2,"1.2","0.2"
"1433",1,1,0,1,0,"1.0","0.2"
"1433",1,1,0,1,0,"1.0","0.0"
"1434",1,3,1,3,4,"1.4","0.0"
"1434",1,3,1,3,4,"1.4","1.4"
"1435",1,2,1,2,0,"1.0","1.0"
"1437",1,2,0,2,2,"1.2","0.4"
"1437",1,2,0,2,2,"1.2","0.2"
"1438",1,2,0,2,1,"1.1","0.1"
"1439",2,2,1,2,3,"2.3","0.1"
"1439",2,2,1,2,3,"2.3","1.3"
"1440",2,4,1,4,5,"2.5","1.3"
"1441",2,2,1,2,5,"2.5","1.5"
"1442",1,3,0,3,3,"1.3","0.3"
"1443",2,1,1,1,0,"2.0","0.3"
"1443",2,1,1,1,0,"2.0","1.0"
"1444",1,1,0,1,1,"1.1","1.0"
"1444",1,1,0,1,1,"1.1","0.1"
"1445",1,1,0,1,1,"1.1","0.1"
"1445",1,1,0,1,1,"1.1","0.1"
"1446",1,4,0,4,4,"1.4","0.1"
"1446",1,4,0,4,4,"1.4","0.4"
"1447",2,3,1,3,3,"2.3","1.3"
"1449",1,1,0,1,1,"1.1","0.4"
"1450",1,2,0,2,3,"1.3","0.1"
"1451",1,3,0,3,4,"1.4","0.3"
"1451",1,3,0,3,4,"1.4","0.4"
"1453",2,1,0,1,2,"2.2","0.3"
"1454",1,4,0,4,4,"1.4","0.2"
"1454",1,4,0,4,4,"1.4","0.4"
"1455",1,4,1,4,3,"1.3","0.4"
"1455",1,4,1,4,3,"1.3","1.3"
"1456",1,3,0,3,2,"1.2","0.2"
"1457",2,4,1,4,5,"2.5","0.2"
"1458",1,1,0,1,2,"1.2","0.2"
"1461",2,4,0,4,5,"2.5","0.3"
"1461",2,4,0,4,5,"2.5","0.5"
"1462",2,4,1,4,6,"2.6","0.5"
"1463",2,2,1,2,2,"2.2","1.6"
"1463",2,2,1,2,2,"2.2","1.2"
"1464",1,3,0,3,5,"1.5","1.2"
"1464",1,3,0,3,5,"1.5","0.5"
"1465",1,3,1,3,3,"1.3","0.5"
"1466",2,4,1,4,6,"2.6","1.3"
"1466",2,4,1,4,6,"2.6","1.6"
"1467",2,3,0,3,4,"2.4","0.4"
"1468",2,1,0,1,2,"2.2","0.4"
"1468",2,1,0,1,2,"2.2","0.2"
"1469",2,1,0,1,1,"2.1","0.2"
"1469",2,1,0,1,1,"2.1","0.1"
"1470",2,3,1,3,4,"2.4","1.4"
"1471",2,3,1,3,4,"2.4","1.4"
"1471",2,3,1,3,4,"2.4","1.4"
"1472",2,3,0,3,5,"2.5","1.4"
"1473",1,3,0,3,4,"1.4","0.4"
"1474",1,3,0,3,3,"1.3","0.4"
"1475",1,4,0,4,5,"1.5","0.5"
"1476",2,3,0,3,4,"2.4","0.4"
"1477",1,1,0,1,1,"1.1","0.4"
"1477",1,1,0,1,1,"1.1","0.1"
"1479",2,1,1,1,2,"2.2","0.3"
"1480",2,2,1,2,3,"2.3","1.2"
"1481",2,1,1,1,2,"2.2","1.3"
"1481",2,1,1,1,2,"2.2","1.2"
"1482",1,4,0,4,5,"1.5","1.2"
"1483",1,4,0,4,6,"1.6","0.5"
"1483",1,4,0,4,6,"1.6","0.6"
"1484",1,4,1,4,1,"1.1","0.6"
"1484",1,4,1,4,1,"1.1","1.1"
"1485",1,2,1,2,2,"1.2","1.1"
"1485",1,2,1,2,2,"1.2","1.2"
"1486",2,2,0,2,2,"2.2","1.2"
"1487",1,1,0,1,3,"1.3","0.2"
"1487",1,1,0,1,3,"1.3","0.3"
"1488",1,3,0,3,3,"1.3","0.3"
"1489",1,3,1,3,4,"1.4","1.4"
"1490",1,3,0,3,2,"1.2","1.4"
"1492",2,2,1,2,4,"2.4","0.2"
"1492",2,2,1,2,4,"2.4","1.4"
"1493",1,2,0,2,1,"1.1","1.4"
"1493",1,2,0,2,1,"1.1","0.1"
"1494",1,1,1,1,2,"1.2","1.2"
"1495",1,4,1,4,3,"1.3","1.3"
"1496",1,1,1,1,3,"1.3","1.3"
"1496",1,1,1,1,3,"1.3","1.3"
"1497",1,1,0,1,1,"1.1","0.1"
"1498",1,1,1,1,2,"1.2","0.1"
"1499",1,4,0,4,5,"1.5","1.2"
"1499",1,4,0,4,5,"1.5","0.5"
"1500",1,3,0,3,1,"1.1","0.5"
"1500",1,3,0,3,1,"1.1","0.1"
"1501",2,4,0,4,4,"2.4","0.1"
"1501",2,4,0,4,4,"2.4","0.4"
"1502",1,2,0,2,3,"1.3","0.3"
"1503",1,3,0,3,4,"1.4","0.3"
"1504",1,3,1,3,2,"1.2","0.4"
"1504",1,3,1,3,2,"1.2","1.2"
"1505",1,4,0,4,4,"1.4","0.4"
"1506",1,2,1,2,3,"1.3","1.3"
"1507",1,3,0,3,4,"1.4","1.3"
"1508",1,1,0,1,0,"1.0","0.4"
"1508",1,1,0,1,0,"1.0","0.0"
"1509",1,4,1,4,5,"1.5","0.0"
"1509",1,4,1,4,5,"1.5","1.5"
"1510",1,4,0,4,3,"1.3","1.5"
"1511",2,2,1,2,3,"2.3","0.3"
"1511",2,2,1,2,3,"2.3","1.3"
"1512",1,1,0,1,2,"1.2","1.3"
"1512",1,1,0,1,2,"1.2","0.2"
"1513",1,1,1,1,1,"1.1","1.1"
"1514",1,3,0,3,5,"1.5","1.1"
"1514",1,3,0,3,5,"1.5","0.5"
"1515",1,2,1,2,2,"1.2","1.2"
"1516",2,4,0,4,4,"2.4","0.4"
"1517",1,3,0,3,3,"1.3","0.4"
"1518",1,4,1,4,1,"1.1","0.3"
"1519",1,4,0,4,3,"1.3","1.1"
"1519",1,4,0,4,3,"1.3","0.3"
"1520",2,2,1,2,2,"2.2","0.3"
"1520",2,2,1,2,2,"2.2","1.2"
"1521",2,4,1,4,5,"2.5","1.2"
"1521",2,4,1,4,5,"2.5","1.5"
"1522",1,3,0,3,4,"1.4","1.5"
"1522",1,3,0,3,4,"1.4","0.4"
"1523",1,3,1,3,2,"1.2","0.4"
"1524",1,3,1,3,4,"1.4","1.2"
"1524",1,3,1,3,4,"1.4","1.4"
"1525",1,3,1,3,2,"1.2","1.4"
"1525",1,3,1,3,2,"1.2","1.2"
"1526",2,4,1,4,4,"2.4","1.2"
"1526",2,4,1,4,4,"2.4","1.4"
"1528",2,4,1,4,4,"2.4","1.5"
"1528",2,4,1,4,4,"2.4","1.4"
"1529",1,2,0,2,0,"1.0","0.0"
"1530",2,1,0,1,2,"2.2","0.0"
"1531",1,4,1,4,5,"1.5","0.2"
"1531",1,4,1,4,5,"1.5","1.5"
"1532",1,2,0,2,3,"1.3","1.5"
"1532",1,2,0,2,3,"1.3","0.3"
"1533",1,3,0,3,4,"1.4","0.3"
"1534",1,3,0,3,2,"1.2","0.4"
"1534",1,3,0,3,2,"1.2","0.2"
"1535",1,2,0,2,4,"1.4","0.2"
"1535",1,2,0,2,4,"1.4","0.4"
"1536",1,2,0,2,2,"1.2","0.2"
"1537",2,2,1,2,2,"2.2","0.2"
"1538",1,2,0,2,1,"1.1","0.1"
"1539",1,3,0,3,4,"1.4","0.1"
"1540",1,4,1,4,3,"1.3","0.4"
"1540",1,4,1,4,3,"1.3","1.3"
"1542",1,4,0,4,4,"1.4","1.4"
"1542",1,4,0,4,4,"1.4","0.4"
"1544",1,4,1,4,3,"1.3","1.3"
"1545",1,3,0,3,2,"1.2","1.3"
"1546",1,3,1,3,5,"1.5","0.2"
"1546",1,3,1,3,5,"1.5","1.5"
"1547",1,4,0,4,4,"1.4","0.4"
"1549",2,4,0,4,4,"2.4","0.3"
"1549",2,4,0,4,4,"2.4","0.4"
"1550",1,2,0,2,2,"1.2","0.2"
"1551",1,1,1,1,3,"1.3","0.2"
"1551",1,1,1,1,3,"1.3","1.3"
"1552",1,2,0,2,2,"1.2","0.2"
"1553",1,2,1,2,3,"1.3","1.3"
"1554",1,3,1,3,2,"1.2","1.3"
"1554",1,3,1,3,2,"1.2","1.2"
"1555",1,3,0,3,3,"1.3","0.3"
"1557",1,3,0,3,3,"1.3","0.3"
"1558",1,2,1,2,2,"1.2","1.2"
"1559",1,4,0,4,3,"1.3","1.2"
"1559",1,4,0,4,3,"1.3","0.3"
"1560",1,3,1,3,4,"1.4","0.3"
"1560",1,3,1,3,4,"1.4","1.4"
"1561",2,1,0,1,4,"2.4","0.4"
"1562",1,4,0,4,4,"1.4","0.4"
"1562",1,4,0,4,4,"1.4","0.4"
"1563",1,1,0,1,0,"1.0","0.4"
"1564",1,1,0,1,0,"1.0","0.0"
"1564",1,1,0,1,0,"1.0","0.0"
"1565",1,4,0,4,6,"1.6","0.0"
"1565",1,4,0,4,6,"1.6","0.6"
"1566",1,4,0,4,4,"1.4","0.4"
"1567",1,4,0,4,3,"1.3","0.4"
"1567",1,4,0,4,3,"1.3","0.3"
"1568",1,2,0,2,1,"1.1","0.3"
"1569",1,3,0,3,3,"1.3","0.3"
"1570",1,3,1,3,3,"1.3","0.3"
"1570",1,3,1,3,3,"1.3","1.3"
"1572",1,1,1,1,1,"1.1","0.5"
"1574",2,2,0,2,2,"2.2","0.2"
"1575",2,2,1,2,6,"2.6","0.2"
"1575",2,2,1,2,6,"2.6","1.6"
"1576",1,4,1,4,4,"1.4","1.6"
"1576",1,4,1,4,4,"1.4","1.4"
"1577",1,1,0,1,1,"1.1","0.1"
"1578",1,2,1,2,2,"1.2","1.2"
"1579",1,3,0,3,2,"1.2","1.2"
"1580",1,2,0,2,1,"1.1","0.1"
"1581",2,2,0,2,3,"2.3","0.1"
"1581",2,2,0,2,3,"2.3","0.3"
"1583",1,3,0,3,4,"1.4","0.4"
"1584",1,1,1,1,1,"1.1","0.4"
"1584",1,1,1,1,1,"1.1","1.1"
"1585",1,3,1,3,4,"1.4","1.4"
"1586",1,4,1,4,3,"1.3","1.4"
"1586",1,4,1,4,3,"1.3","1.3"
"1587",1,4,0,4,4,"1.4","1.3"
"1588",1,2,0,2,2,"1.2","0.4"
"1588",1,2,0,2,2,"1.2","0.2"
"1589",1,3,1,3,3,"1.3","0.2"
"1589",1,3,1,3,3,"1.3","1.3"
"1590",1,1,0,1,4,"1.4","0.4"
"1591",1,4,1,4,4,"1.4","0.4"
"1591",1,4,1,4,4,"1.4","1.4"
"1593",1,1,1,1,0,"1.0","1.4"
"1594",1,4,1,4,3,"1.3","1.3"
"1595",1,1,1,1,1,"1.1","1.1"
"1596",2,1,0,1,0,"2.0","1.1"
"1596",2,1,0,1,0,"2.0","0.0"
"1597",2,3,1,3,4,"2.4","1.4"
"1598",2,4,0,4,5,"2.5","0.5"
"1599",1,2,0,2,4,"1.4","0.5"
"1600",2,2,0,2,2,"2.2","0.2"
"1601",2,2,1,2,4,"2.4","0.2"
"1601",2,2,1,2,4,"2.4","1.4"
"1602",1,3,0,3,1,"1.1","1.4"
"1603",1,4,0,4,5,"1.5","0.1"
"1603",1,4,0,4,5,"1.5","0.5"
"1604",1,4,1,4,4,"1.4","0.5"
"1604",1,4,1,4,4,"1.4","1.4"
"1605",2,1,1,1,1,"2.1","1.4"
"1605",2,1,1,1,1,"2.1","1.1"
"1606",1,2,0,2,1,"1.1","1.1"
"1606",1,2,0,2,1,"1.1","0.1"
"1607",2,4,1,4,6,"2.6","1.6"
"1608",2,4,0,4,6,"2.6","0.6"
"1609",1,3,0,3,5,"1.5","0.6"
"1609",1,3,0,3,5,"1.5","0.5"
"1610",1,4,0,4,3,"1.3","0.5"
"1611",1,3,1,3,2,"1.2","0.3"
"1611",1,3,1,3,2,"1.2","1.2"
"1613",1,3,1,3,3,"1.3","1.3"
"1614",2,2,1,2,2,"2.2","1.3"
"1614",2,2,1,2,2,"2.2","1.2"
"1615",1,1,0,1,2,"1.2","1.2"
"1615",1,1,0,1,2,"1.2","0.2"
"1616",1,1,0,1,0,"1.0","0.2"
"1616",1,1,0,1,0,"1.0","0.0"
"1617",1,1,0,1,1,"1.1","0.1"
"1618",1,3,1,3,4,"1.4","1.4"
"1619",2,3,1,3,3,"2.3","1.4"
"1620",1,3,1,3,1,"1.1","1.3"
"1620",1,3,1,3,1,"1.1","1.1"
"1622",2,4,0,4,5,"2.5","0.7"
"1623",2,2,1,2,4,"2.4","0.5"
"1624",1,3,0,3,2,"1.2","1.4"
"1625",2,3,1,3,4,"2.4","0.2"
"1625",2,3,1,3,4,"2.4","1.4"
"1626",1,3,0,3,3,"1.3","0.3"
"1627",2,1,0,1,1,"2.1","0.3"
"1628",1,3,0,3,4,"1.4","0.4"
"1629",2,3,1,3,4,"2.4","0.4"
"1629",2,3,1,3,4,"2.4","1.4"
"1630",1,2,1,2,1,"1.1","1.1"
"1631",2,2,0,2,4,"2.4","1.1"
"1632",1,2,0,2,1,"1.1","0.1"
"1633",1,4,1,4,4,"1.4","0.1"
"1633",1,4,1,4,4,"1.4","1.4"
"1634",1,1,0,1,1,"1.1","1.4"
"1635",2,1,0,1,2,"2.2","0.1"
"1635",2,1,0,1,2,"2.2","0.2"
"1636",2,2,0,2,3,"2.3","0.3"
"1637",1,4,0,4,3,"1.3","0.3"
"1637",1,4,0,4,3,"1.3","0.3"
"1638",1,4,1,4,5,"1.5","0.3"
"1638",1,4,1,4,5,"1.5","1.5"
"1639",2,1,1,1,3,"2.3","1.3"
"1640",1,4,0,4,4,"1.4","1.3"
"1640",1,4,0,4,4,"1.4","0.4"
"1641",1,1,1,1,2,"1.2","1.2"
"1642",1,1,0,1,2,"1.2","1.2"
"1642",1,1,0,1,2,"1.2","0.2"
"1643",1,1,0,1,2,"1.2","0.2"
"1644",1,1,1,1,2,"1.2","0.2"
"1644",1,1,1,1,2,"1.2","1.2"
"1645",2,1,0,1,4,"2.4","1.2"
"1645",2,1,0,1,4,"2.4","0.4"
"1646",1,4,0,4,5,"1.5","0.5"
"1647",1,2,1,2,1,"1.1","0.5"
"1648",1,1,1,1,0,"1.0","1.1"
"1648",1,1,1,1,0,"1.0","1.0"
"1649",1,2,1,2,1,"1.1","1.0"
"1650",2,4,1,4,6,"2.6","1.1"
"1650",2,4,1,4,6,"2.6","1.6"
"1651",2,1,0,1,1,"2.1","1.6"
"1652",2,3,1,3,3,"2.3","0.1"
"1653",2,3,1,3,3,"2.3","1.3"
"1654",2,2,1,2,3,"2.3","1.3"
"1655",1,4,0,4,4,"1.4","1.3"
"1656",1,1,0,1,0,"1.0","0.4"
"1656",1,1,0,1,0,"1.0","0.0"
"1657",1,4,0,4,5,"1.5","0.5"
"1658",1,3,0,3,2,"1.2","0.5"
"1659",1,1,0,1,0,"1.0","0.2"
"1659",1,1,0,1,0,"1.0","0.0"
"1660",2,1,0,1,3,"2.3","0.0"
"1660",2,1,0,1,3,"2.3","0.3"
"1661",1,1,0,1,0,"1.0","0.3"
"1661",1,1,0,1,0,"1.0","0.0"
"1662",1,1,1,1,2,"1.2","1.2"
"1663",2,2,1,2,4,"2.4","1.2"
"1663",2,2,1,2,4,"2.4","1.4"
"1664",1,2,0,2,3,"1.3","1.4"
"1664",1,2,0,2,3,"1.3","0.3"
"1665",2,2,0,2,3,"2.3","0.3"
"1666",1,2,0,2,1,"1.1","0.3"
"1667",1,3,0,3,5,"1.5","0.1"
"1667",1,3,0,3,5,"1.5","0.5"
"1668",2,2,0,2,3,"2.3","0.5"
"1668",2,2,0,2,3,"2.3","0.3"
"1669",1,4,0,4,1,"1.1","0.1"
"1670",1,4,1,4,3,"1.3","0.1"
"1670",1,4,1,4,3,"1.3","1.3"
"1671",1,3,1,3,2,"1.2","1.3"
"1671",1,3,1,3,2,"1.2","1.2"
"1672",2,2,1,2,4,"2.4","1.2"
"1675",1,2,0,2,1,"1.1","0.2"
"1675",1,2,0,2,1,"1.1","0.1"
"1676",2,1,1,1,2,"2.2","0.1"
"1677",2,3,0,3,3,"2.3","0.3"
"1678",1,4,1,4,5,"1.5","1.5"
"1679",1,2,1,2,2,"1.2","1.5"
"1679",1,2,1,2,2,"1.2","1.2"
"1680",2,1,0,1,1,"2.1","0.1"
"1681",2,3,0,3,5,"2.5","0.1"
"1682",1,1,1,1,2,"1.2","0.5"
"1682",1,1,1,1,2,"1.2","1.2"
"1683",1,2,0,2,1,"1.1","1.2"
"1683",1,2,0,2,1,"1.1","0.1"
"1684",2,4,1,4,5,"2.5","1.5"
"1685",1,2,0,2,2,"1.2","1.5"
"1686",1,2,1,2,1,"1.1","0.2"
"1687",1,2,0,2,2,"1.2","1.1"
"1687",1,2,0,2,2,"1.2","0.2"
"1688",1,1,0,1,0,"1.0","0.2"
"1688",1,1,0,1,0,"1.0","0.0"
"1689",1,1,0,1,0,"1.0","0.0"
"1689",1,1,0,1,0,"1.0","0.0"
"1690",1,2,0,2,2,"1.2","0.0"
"1690",1,2,0,2,2,"1.2","0.2"
"1691",1,3,0,3,3,"1.3","0.2"
"1691",1,3,0,3,3,"1.3","0.3"
"1692",1,3,1,3,4,"1.4","0.3"
"1693",1,1,1,1,2,"1.2","1.4"
"1693",1,1,1,1,2,"1.2","1.2"
"1694",2,4,0,4,5,"2.5","1.2"
"1695",1,3,1,3,4,"1.4","0.5"
"1697",1,3,0,3,3,"1.3","0.3"
"1698",1,4,1,4,4,"1.4","0.3"
"1699",1,3,1,3,4,"1.4","1.4"
"1700",1,3,0,3,6,"1.6","0.6"
"1701",2,4,0,4,4,"2.4","0.6"
"1701",2,4,0,4,4,"2.4","0.4"
"1703",1,2,0,2,2,"1.2","1.1"
"1703",1,2,0,2,2,"1.2","0.2"
"1704",1,4,1,4,3,"1.3","0.2"
"1704",1,4,1,4,3,"1.3","1.3"
"1705",1,1,0,1,2,"1.2","1.3"
"1705",1,1,0,1,2,"1.2","0.2"
"1706",2,3,1,3,4,"2.4","0.2"
"1707",1,4,0,4,5,"1.5","1.4"
"1708",2,3,1,3,4,"2.4","1.4"
"1709",2,4,0,4,6,"2.6","1.4"
"1710",2,3,1,3,3,"2.3","0.6"
"1710",2,3,1,3,3,"2.3","1.3"
"1711",1,2,0,2,2,"1.2","1.3"
"1711",1,2,0,2,2,"1.2","0.2"
"1712",1,1,0,1,0,"1.0","0.0"
"1713",1,4,1,4,3,"1.3","1.3"
"1714",1,2,0,2,3,"1.3","1.3"
"1714",1,2,0,2,3,"1.3","0.3"
"1715",2,3,0,3,4,"2.4","0.3"
"1716",1,3,0,3,4,"1.4","0.4"
"1717",1,4,1,4,4,"1.4","0.4"
"1717",1,4,1,4,4,"1.4","1.4"
"1718",1,3,0,3,3,"1.3","1.4"
"1719",2,3,0,3,6,"2.6","0.3"
"1719",2,3,0,3,6,"2.6","0.6"
"1720",1,1,0,1,0,"1.0","0.0"
"1721",1,2,0,2,2,"1.2","0.0"
"1721",1,2,0,2,2,"1.2","0.2"
"1722",2,4,1,4,6,"2.6","0.2"
"1723",1,4,0,4,3,"1.3","1.6"
"1723",1,4,0,4,3,"1.3","0.3"
"1724",2,3,0,3,4,"2.4","0.3"
"1724",2,3,0,3,4,"2.4","0.4"
"1725",1,4,0,4,4,"1.4","0.4"
"1726",1,2,0,2,2,"1.2","0.4"
"1726",1,2,0,2,2,"1.2","0.2"
"1727",1,3,1,3,3,"1.3","1.3"
"1728",1,1,1,1,0,"1.0","1.3"
"1729",1,2,0,2,4,"1.4","1.0"
"1729",1,2,0,2,4,"1.4","0.4"
"1731",1,1,1,1,1,"1.1","1.4"
"1732",2,1,0,1,1,"2.1","1.1"
"1733",2,2,1,2,4,"2.4","0.1"
"1733",2,2,1,2,4,"2.4","1.4"
"1734",2,4,1,4,5,"2.5","1.5"
"1735",1,3,0,3,3,"1.3","1.5"
"1735",1,3,0,3,3,"1.3","0.3"
"1736",1,3,0,3,3,"1.3","0.3"
"1737",1,4,0,4,5,"1.5","0.3"
"1737",1,4,0,4,5,"1.5","0.5"
"1738",2,2,1,2,3,"2.3","1.3"
"1739",1,3,0,3,4,"1.4","1.3"
"1739",1,3,0,3,4,"1.4","0.4"
"1740",1,4,0,4,2,"1.2","0.4"
"1740",1,4,0,4,2,"1.2","0.2"
"1742",1,4,1,4,4,"1.4","0.2"
"1743",1,2,0,2,2,"1.2","1.4"
"1743",1,2,0,2,2,"1.2","0.2"
"1744",2,4,0,4,6,"2.6","0.2"
"1744",2,4,0,4,6,"2.6","0.6"
"1745",1,3,1,3,2,"1.2","1.2"
"1746",2,1,1,1,1,"2.1","1.2"
"1746",2,1,1,1,1,"2.1","1.1"
"1747",1,4,0,4,3,"1.3","1.1"
"1747",1,4,0,4,3,"1.3","0.3"
"1748",1,3,0,3,3,"1.3","0.3"
"1748",1,3,0,3,3,"1.3","0.3"
"1749",1,3,1,3,4,"1.4","0.3"
"1750",1,3,0,3,4,"1.4","1.4"
"1750",1,3,0,3,4,"1.4","0.4"
"1752",1,1,0,1,0,"1.0","0.0"
"1754",2,3,0,3,5,"2.5","1.2"
"1755",2,1,0,1,2,"2.2","0.2"
"1756",1,4,1,4,4,"1.4","0.2"
"1756",1,4,1,4,4,"1.4","1.4"
"1757",1,2,0,2,2,"1.2","0.2"
"1758",1,4,1,4,5,"1.5","0.2"
"1758",1,4,1,4,5,"1.5","1.5"
"1759",1,4,0,4,2,"1.2","1.5"
"1760",1,3,0,3,3,"1.3","0.2"
"1761",1,2,0,2,1,"1.1","0.3"
"1761",1,2,0,2,1,"1.1","0.1"
"1764",1,3,0,3,3,"1.3","1.1"
"1764",1,3,0,3,3,"1.3","0.3"
"1765",2,1,1,1,2,"2.2","1.2"
"1766",1,1,0,1,0,"1.0","1.2"
"1766",1,1,0,1,0,"1.0","0.0"
"1767",2,4,0,4,6,"2.6","0.6"
"1768",1,3,1,3,3,"1.3","0.6"
"1769",1,3,0,3,2,"1.2","0.2"
"1770",2,4,1,4,6,"2.6","0.2"
"1770",2,4,1,4,6,"2.6","1.6"
"1771",1,1,1,1,1,"1.1","1.6"
"1772",2,1,0,1,2,"2.2","0.2"
"1773",1,2,0,2,1,"1.1","0.2"
"1774",1,1,1,1,1,"1.1","1.1"
"1775",1,4,0,4,5,"1.5","0.5"
"1777",2,3,0,3,4,"2.4","0.4"
"1778",1,2,1,2,2,"1.2","0.4"
"1778",1,2,1,2,2,"1.2","1.2"
"1779",1,4,1,4,4,"1.4","1.2"
"1779",1,4,1,4,4,"1.4","1.4"
"1780",1,2,0,2,1,"1.1","1.4"
"1780",1,2,0,2,1,"1.1","0.1"
"1781",2,4,0,4,4,"2.4","0.4"
"1782",1,4,0,4,5,"1.5","0.4"
"1783",2,2,0,2,3,"2.3","0.5"
"1783",2,2,0,2,3,"2.3","0.3"
"1785",2,1,0,1,1,"2.1","0.1"
"1786",1,2,0,2,2,"1.2","0.1"
"1788",1,4,1,4,3,"1.3","0.1"
"1790",1,3,0,3,1,"1.1","0.1"
"1791",1,4,0,4,4,"1.4","0.1"
